question,answer,srno
On receipt of the acknowledgement from the bank the cheque drawing Divisional Officer will send a copy thereof to the Pay and Accounts Office for issue of a non-payment certificate.,,22:
"When it is necessary to cancel a cheque before its issue, its cancellation must be recorded with dated signature on the counterfoil/ record slip and the cheque must be destroyed.",,23:
"In cases where it is issued and withdrawn, i.e., a fresh cheque is not required to be issued, the cheque should be defaced and forwarded to the Pay and Accounts Officer. Simultaneously, the entries in the accounts should be suitably reversed.",,24:
"When money is received by a Government Officer on behalf of Government, it should at once be brought to account in the Cash Book and a receipt in CPWA Form 3 should invariably be granted to the payer unless the Government authorises the use of Cash Memo, in CPWA Form 3-A in any particular case.",,25:
Final acquaintance for private cheques and drafts on local banks accepted under proper authority should not be given to the payer until they have been cleared.,,26:
"earnest money in legal tender notes and Deposit-at-call receipts of Scheduled Banks attached to tenders and returned to the contractors whose tenders are rejected on the same day as the tenders are opened by the Divisional Officer, need not pass through the divisional accounts, provided that the contractors concerned give a stamped receipt for the money in the Register of Tenders maintained in the Divisional Office and that the Register is to that extent treated as a subsidiary cash book",,27:
"Earnest money which is received prior to the date fixed for opening the tenders, or which for any reason cannot be refunded on that date should be brought to account in the cash book and returned subsequently to the contractors under the ordinary rules.",,28:
"Cheques of private individuals if accepted in payment of Government dues should be treated as cash and entered in the Cash Book,",,29:
"When they are sent to the Bank for encashment, they should be shown in the disbursement column as “Remittances into Bank”.",,30:
"When Cheques accepted from private individuals are dishonoured on presentation to the banks, the original entries on both the sides of the Cash Book should be written back by minus entries.",,31:
"Receipts in Form 3 or a cash memo in Form 3-A can be issued only by Divisional Officer, officer declared as Cheque Drawing and Disbursing Officer or other officer or Departmental Accounts Officer specially authorised by the Administrative Ministry / Administrator concerned",,32:
all persons regularly or frequently receiving money on behalf of Government should keep a Cash Book in Form 1.,,33:
"In term of the provisions of Rule 23 of CGA(R&P) Rules, 1983, no Government officer may issue duplicates or copies of receipts granted for money received on the ground that the originals have been lost.",,34:
"Divisional Officer, however, require to make use of cash receipts temporarily for current expenditure, he may do so instead of obtaining fresh cash by cheques but before the end of the month, he must send to the Bank a cheque for the amount thus utilised, drawn in his own designation and endorsed by himself with the words “Received payment by transfer credit to the Public Works Department.”",,35:
"The Officer in charge of a cash book should keep a book in Form No 4 in which he should enter all his remittances, including cheques / drafts to the accredited Bank",,36:
"If the accounts of the month have been closed no corrections of errors in amount, classification or name of work, should be made in that book but a transfer entry should be prepared for the necessary correction, a suitable remark in red ink",,37:
To verify the totalling of the cash book or have this done by some principal subordinate (other than the writer of the cash book) who should initial (and date) it as correct,,38:
"The details of the actual balance should be recorded in Form 5, and a certificate of the count of cash, specifying both in works and figures, the actual cash balance (exclusive of imprest and temporary advances), and of reconciliation of the balance, so counted with the book balance, should be recorded below the closing entries of the month. The certificate should be signed by the disbursing officer who should invariably date his signature.",,39:
To cash found surplus in chest” under Major and Minor Head”8443-Civil Deposit” “103-Public Works Deposits”,,40:
"“By cash found deficient in chest” below sub-head “Miscellaneous Works Advances”, under the Minor Head 799-Suspense below the concerned functional Major/Sub-Major heads of Account,",,41:
"The amount of an imprest should be kept as low as possible and should in no case exceed rupees five thousand (Rs. 5,000) without the special sanction of the Administrative Ministry / Administrator concerned.",,42:
Permanent Cash Imprest when drawn for the first time for a division is classified as Debit to Major/Minor Head “8672-Permanent Cash Imprest” “101-Civil” and credit to Sub-head “ Public Works Cheques” under the Minor head “102- Public Works Remittances” below the Major Head “8782-Cash Remittances etc”,,43:
"As and when the money is utilized therefrom, the same has to be recouped subsequently by Debit to Office Contingencies or Work concerned below the functional Major/Sub-Major Heads of Accounts etc. per contra credit to cheque head as mentioned above.",,44:
"When permanent Cash Imprest Account is to be closed due to the closure of the Division or on withdrawal of Imprest facility, the Permanent Cash Imprest Holder will be required to refund the cash to the D.D.O for remitting the same into the Bank. Entries thereof shall be made in the relevant records of the Division by Debiting the Sub-Head “ Remittances into Bank” under the Minor Head “ 102-Public Works Remittances” below the Major Head “8782-Cash Remittances etc” and crediting Minor Head “101- Civil” below the Major Head “8672-Permanent Cash Imprest”.",,45:
"If any item in an imprest account appears to the recouping officer to be open to objection, the imprest should nevertheless be recouped in full, and the items under objection may be entered in his cash book as “Item awaiting adjustment in the Imprest Account …..” under “Miscellaneous Works Advances” to be watched under that head until either the objection is removed or the amount is made good by the imprest holder.",,46:
"When a disbursing officer makes remittance to subordinate officer to enable him to make a number of specific petty payments on a muster roll or other voucher which had already been passed for payment, shall now onwards be classified as Debit to Final Head concerned under the functional Major/Sub-Major/Minor/Sub-Head/Detailed Head/Object Heads etc. per contra credit to Sub-Head “02- Public Works Cheques” under the Minor head “102-Public Works Remittances” below the Major Head “8782- Cash Remittances etc”.",,47:
Temporary Advance shall be accounted for in Form 2 in the same way as an imprest. Closing of the same is to be recorded in Red ink in the inner column on payment side of the cash book giving complete details as to whom paid and for what purpose it has been paid.,,48:
"As and when the disburser, renders the account of Temporary Advance in the next month, the same should be recorded in Red ink in the inner column of the Receipt side of the Cash Book indicating “ To adjustment of Temporary Advance given to the disburser” with full particulars",,49:
Undisbursed amount of Temporary Advance would form part of the cash balance if not paid in the same month in which refund of such advance has been recorded in the cash Book.,,50:
If the outstanding amount thereunder is paid in subsequent month the payment shall be classified as “By payment of undisbursed amount of temporary advance” in the cash column of the payment side.,,51:
The adjustment of advance drawn on Abstract Bill for Republic Day & Independence Day Celebration or any other contingency should be made within one month in GAR Form-32.,,52:
The adjustment cash taken out of the chest by the disbursing officer himself to make payments at a distance should be made within one month.,,53:
CDDOs will send their annual requisition to their respective Pay and Accounts Offices for issue of all the three categories of Cheque books indicating the total number of each category of Cheque Book.,,54:
The concerned Pay and Accounts Officer will onward transmit the requirement to the accredited Bank with the direction to deliver the required number of Cheque books directly to CDDOs/PAOs under intimation to him.,,55:
Bank will furnish a statement showing CDDO wise / category wise break-up of all the Cheque Books indicating total number of Cheque books supplied together with their serial number to the concerned Pay and Accounts Officer with an endorsement to the Principal Accounts Office.,,56:
Stock Register of Cheque Books in CAM Form 1 is to be maintained by Divisional Offices / P.A.O.’s of the Division,,57:
"CDDOs will intimate the first serial number of cheque of all the three (‘A’, ‘B’& ‘C’) categories of Cheque Books from the first day of their use to their respective Pay and Accounts Offices with a copy to the Principal Accounts Office for record.",,58:
Pay and Accounts Office and Principal Accounts Office will maintain Division wise / Pay and Accounts Office wise Register respectively for issue of Cheque Books to the PAO/CDDOS and monitor and reconcile the details on yearly basis.,,59:
The reconciliation statement shall be submitted to the concerned Dy CA / CA on 10th of the month of the following year.,,60:
Public money in the department should be kept in strong treasure chest secured by two locks of different patterns. Whenever cashier is attached to a division the keys of one of the locks of the treasure chest will necessarily remain in his possession.,,61:
The Divisional Officer should count the cash in the hands of cashier at least once a month. The result of such counting should be recorded in the form of a note in the cash book showing the date of examination and the amount (in words) found.,,62:
"Divisions will not make payment of bills of SE’s and CE’s, which is a function of PAO’s (where PAO exists).",,63:
The LOC Cell of PrAO will release the LOC in not more than 5 working days from the receipt of the proposal without insisting on reconciliation statement for the 1st and 2nd LOC(April and June).,,64:
"(iii) LOC for the full amount in respect of works of the Ministry of Home Affairs and Ministry of Defence will be released, if so desired by the Divisions concerned.",,65:
LOC for the full amount of deposit in respect of Deposit works which are permissible in the system (from autonomous bodies etc.) will be released. Departmental charges will be presumed to be leviable / deductible from the LOC amount unless the EE specifically suggests with reasons that no such deduction be made,,66:
LOC will be issued directly from New Delhi in respect of all Divisions under intimation to the PAO’s concerned.,,67:
