question,answer,srno
"Hand Receipt, Form CPWA 28 is a simple form of voucher intended to be used for all miscellaneous payments and advances, for which the special Forms CPWA 24 and 26 are not suitable.",,46:
"The claim for refund of lapsed deposit should, however, be preferred in Form G.A.R.46",,47:
"Wages of members of the work-charged establishment should be drawn and aid on Form CPWA 29, “Pay Bill of Work-Charged Establishment”",,48:
"Payment for supplies is not permissible until the stores have been received and surveyed. The advance payments against production of Railway Receipts or to make advance payment to firms for supply of stores, should be debited to the Suspense Account “Contractors-other Transactions/Advance Payments” in the Schedule Docket of stock or Work concerned, which should be cleared by minus debit when the material is actually received.",,49:
"Payments for work done or supplies made on a running account should ordinarily be made monthly, in terms of the relevant clauses of the Contract Agreement.",,50:
"When a final payment is made on a running account, the payee, if he is able to write, should add in his own hand writing that the payment is “in full and final settlement of all demands”.",,51:
"If the payee is illiterate, or is unable to write beyond signing his name, these words should be filled in by the officer making the payment.",,52:
"The disbursing officer may entertain a further, bonafide claim which may have been omitted from the final bill Form CPWA 27-B by mistake or through inadvertence.",,53:
"If the contractor objects to the addition of the words “in full and final settlement of all demands, the payment should be rendered unconditionally, (vide Section 38 of the Indian Contract Act, 1972).",,54:
"When secured advances are allowed by the Divisional Officer to a contractor whose contract is for finished work, it should be seen that an Indenture in Form CPWA 31 has been signed by the contractor, and a detailed account of the advances must be kept in Form CPWA 26-A,",,55:
"An advance on the security of materials brought to site, Divisional Officers may, in such cases, sanction advances upto an amount not exceeding 75 per cent of the value (as assessed by the Engineer-in-charge or an amount not exceeding 75% of the material element cost in the tendered rate of the finished item of work whichever is lower)",10.2.22 (now 90%),56:
Salient Features of a secured advance: (i) Material should be of an imperishable nature. (ii)A formal agreement is drawn up to secure a lien on the materials and safeguarded against losses due to the contractor postponing the execution of the work or to the shortage or misuse of the materials (iii) Expense entailed for their proper watch and safe custody should be borne by the contractor. (iv)Payment of such advances should be made only on the certificate of an officer not below the rank of Sub-Divisional Officer.,,57:
Salient Features of Mobilisation Advance: (i) Works should cost not less than Rupees two crore. (ii) Not more than 10% of the tendered value (iii) Proper safeguarding of government interest. (iv) It shall bear simple interest at the rate of 10% per annum to be calculated from the date of payment to the date of recovery (both days inclusive) on the outstanding amount of advance. (v) Mobilisation advance should be classified to the respective work. (vi) Recovery of interest shall be classified under the Major/Sub-Major/Minor Heads of Accounts “0049-Interest Receipt-03-Other Interest Receipt of Central Govt.-800-Other Receipts”,,58:
"The Divisional Officer has full powers to make advance payments to electric supply undertakings under the Indian Electricity Act, 1910 for execution of works.",,59:
"In the case of Civil Works pertaining to buildings, advance payments should be made at predetermined levels, which may be indicated in the sanctioned estimates.",,60:
"Normally, measurements of such items of works for which advance payments have been allowed, may be taken in alternate months, but if it is administratively necessary, payments may be made both for measured work as well as advance payments in the same month.",,61:
"When an advance payment has been authorized by the competent authority, it should be followed by detailed measurement within two months",,62:
"An advance payment has to be adjusted within three months from the date on which it was made, subject to the extension of this period by Director General (Works)/Chief Engineer, in exceptional case, for reasons to be recorded in writing:- (i) to four months in respect of advances upto Rs.50,000 (ii) to six months in respect of advances exceeding Rs.50,000 but not exceeding Rs. One lakh.",,63:
Any extension of the period of adjustment beyond the above limits and beyond three months in the case of an advance exceeding Rs. One lakh will require the previous sanction of the Government of India.,,64:
Grant of more than one advance in succession is permissible in exceptional circumstances but subject to limits imposed above.,,65:
"Divisional Officers should submit a monthly statement, in the prescribed form for the information of the Superintending Engineer concerned giving details of advances made to contractors for work done but not measured so that clearance may be watched.",,66:
"The rates to be charged to the contractor for materials to be supplied should be definitely specified (vague quotations, e.g., “at stock rates” being avoided)",,67:
No carriage or incidental charges are borne by Government for moving the materials beyond the place where the contractor has agreed to take delivery thereof.,,68:
"the supply of material whereof by Government was not provided for in the contract, the material should not be issued except with the express authority of the Superintending Engineer who should specify in each case the rate to be charged for the materials inclusive of delivery at the place where they are stored.",,69:
"In case of non-scheduled rate item, while working out the Analysis of Rate, it shall be ensured that where any of the constituents of the Analysis of Rate are borne on the DGS&D. Rate contract, that the rate should be adopted for working out the Analysis of Rate or alternatively the current market rate at that specific period should be ascertained and adopted.",,70:
"If in any case the materials, the supply of which is stipulated in the contract do not become available in time for supply to the contractor, then the supply must be arranged by the Divisional Officers by purchasing the materials from other sources and then supplied to the contractor at the stipulated rates",,71:
"Issue of Stock materials to contractors for bonafide use on works are exempt from the usual charge of 10 per cent on account of supervision and contingencies,",,72:
the cost of materials recoverable from the contractor should be debited at once to his personal account by charge to the suspense head “Contractors –Other Transactions” in the account of the work concerned.,,73:
The recovery from a contractor on account of the cost of material issued to him for use on a work should ordinarily be made by deduction from the first bill authorizing an advance payment or an on account payment to him for the work.,,74:
"A lump sum recovery of advance be undesirable in any case, the Divisional Officer may permit, the recovery to be effected gradually",,75:
All stores/materials so supplied to the contractor or procured with the assistance of the Government shall remain the absolute property of Government and the contractor shall be trustee of the stores/materials,,76:
"The said stores/materials shall not be removed/disposed of from the site of the work on any account and shall be, at all times, open to inspection by the Engineer-in-charge.",,77:
"On being required to return the stores/materials, the price allowed to the contractors shall not exceed the amount charged to him, excluding the storage charges, if any, less deduction on account of any deterioration or damage of material while in custody of the contractor to be decided by the Engineer-in-charge whose decision will be final and conclusive.",,78:
"All surplus materials at site of works, which have been completed or stopped or on which outlay has been prohibited for any considerable length of time, should be transferred to other works in progress or brought on to the stock Account Form CPWA 73",,79:
"Their value being credited to the work to which they were originally issued and debited to the work to which they are transferred or to the stock Account, Form CPWA 73, as the case may be",,80:
"Materials returned to stores or transferred to other works should be priced within current market rates, any resultant loss being borne by the work to which they were originally issued, and the disposal of materials being shown in the materials-at-site account also.",,81:
The loss by the disposal of surplus materials at less than the book value should be debited to the work for which the stores were originally purchased.,,82:
Unused balances of materials charged direct to works including material at site of works should be verified at least once a year,,83:
"A similar verification of the unused balances of materials must invariably be made on the completion of a work, but on or before the completion of a work, when no more materials are required for use in construction.",,84:
"Verification of balance of material may not be done on the close of the Financial year, if:- (i) the work has been under construction for not more than three months (ii) the accounts of the works are expected to be closed within three months or (iii) the balances were verified at any time during the year.",,85:
"For minor repair works done departmentally, a materials-at-site account, Form CPWA 35 should not ordinarily be kept,",,86:
"An account of all the transactions relating to a work during a month whether in respect of cash, stock or other charges, should be prepared by the Divisional Officer in respect of estimates in Work Abstract Form CPWA 33",,87:
"Work Abstract Form CPWA 33 exhibiting the accounts broadly under categories 1) Final Charges, 2) Suspense Charges and 3) Contingencies.",,88:
"The estimate, account and completion certificate of petty works i.e., works costing not more than Rs.5000/- each, should be prepared on a single form, Petty Works Requisition and Account, Form CPWA 32, and separate Works are not necessary.",,89:
"In all cases miscellaneous charges of a general nature which do not pertain to any sub-head in particular, may be treated as separate sub-heads, being grouped under one or more heads, e.g., “Workcharged Establishment”, “Contingencies”, etc.",,90:
"If any part of a work is pulled down and rebuilt to any serious extent, the extra charge for construction should ordinarily be debited to the sub-head concerned under the terms of his agreement. But if the amount involved be so large as to affect sensibly the cost or rate of the sub-head, it may be debited to the sub-head “Contingencies” instead or, with the sanction of the competent authority, to a new sub-head additional to the original sanctioned subheads of the estimate.",,91:
Contractor shall be bound to execute the entire work if the materials are supplied by the Government within the schedule time for completion of the work plus 50 per cent thereof (Scheduled time plus 6 months if the time of completion of the work exceeds 12 months) but if a part only of the materials has been supplied within the aforesaid period then the contractor shall be bound to do so much of the work as may be possible with the material and stores supplied in the aforesaid period.,,92:
"The responsibility for clearing the head by transferring the charges to the final charges of work when closing the account of the work in the Register of Works, Form CPWA 40 rests with the Divisional Office",,93:
"Advance payments made to a contractor should not be charged of as final outlay on the work. A suspense head, “Contractors – Advance Payments” should be opened in the Works Abstract for the record of advance payments and their subsequent adjustments.",10.5.14,94:
"If a Running Account Bill or Muster Roll is only partly paid, the total amount due thereon as value of work done or supplies made should be brought to account in the Works Abstract as final charges and the amount remaining unpaid should be shown as a minus entry in the appropriate suspense column – “Contractors – Other Transactions” or “Labourers”.",,95:
"If any wages of labourers remain unpaid after the completion of a work, the accounts of the work may be kept open for a period of one month, which may be extended to three months at the discretion of the Divisional Officer.",,96:
"If unpaid wages of labourers are claimed and paid subsequently to the closing of the account of a work, the payment should ordinarily be charged against a fresh estimate under the same head of service as the original work,",,97:
"A suitable Note being recorded by the Divisional Office against the closing entry relating to the original work, in the Register of Works, Form CPWA 40.",,98:
"Where, however, it may prove more convenient, the accounts of the work may be reopened at the discretion of the Divisional Officer.",,99:
"If final payment has not been made for more than one month after the final bill has been passed, the balance due to contractor should be removed from the accounts of the work by credit to the Minor head “108-Public Works Deposits” below the Major Head “8443-Civil Deposits”.",,100:
"If a contractor shows has been overpaid, the account should be settled by a recovery in cash or otherwise, but if an immediate recovery is not practicable, the balance should be removed by debit to the sub-head “Miscellaneous Works Advances” under the Major Head “799-Suspense” below the functional Major/sub-Major Heads of Account.",,101:
"Advance payments made by the Divisional Officers to the Land Acquisition Officer will be debited directly to the suspense account, “Land Acquisition” within the Works Accounts”",,102:
"This suspense head will be cleared by the Divisional Officers on receipt of the accounts along with the Land Award Statements, vouchers etc. from the Land Acquisition Officers, by debit to the final head “Acquisition of Land",,103:
"Adjustments of outstanding amounts, if any, after the closure of the accounts of work should be watched through a separate register.",,104:
"The Works Abstract should be prepared in the divisional office. It should be posted day by day from the Cash Book and the connected bills of contractors and suppliers, cash refunds and readjustments of final charges being posted as minus entries.",,105:
"At the end of Month, Stock and adjustment transactions should be added, write back final charges being posted as minus entries.",,106:
"The closing balances of contractors accounts should be detailed so as to prove the correctness of the up-to-date totals under the suspense heads (1) “Contractors – Advance Payments”. (2) “Contractors – Secured Advances”, and (3) “Contractors – Other Transactions”",,107:
"Before the date of submission of the monthly accounts to the Pay and Accounts Officer, the posting of the Registers of Works, Form CPWA 40 should be completed and the Registers should then be laid before the Divisional Officer for review.",,108:
"If the transactions of a division are very large, the Divisional Officer may allow an extra period of a few days for the completion of the Register of Works, Form CPWA 40 but the submission of the monthly accounts to the Pay and Accounts Officer should not be delayed on this account.",10.6.3,109:
The accounts of annual maintenance estimates must be closed in the last month of the working year for the purpose.,,110:
If the total expenditure on the work is in excess of the sanctioned estimate and the excess is passed by the Divisional Officer under his power.,,111:
"If the excess is not within the Divisional Officer’s, a Detailed Completion Report in Form CPWA 44 should be prepared or the items should be included in a consolidated Completion Statement of Works and Repairs in Form CPWA",,112:
The accounts may be reopened in order to rectify the error or omission unless the amount involved is not more than ten rupees in which case it will be sufficient to make a note of the error or omission in the relevant documents concerned.,,113:
"The Accounts relating to contractors should be kept in the contractors’ Ledger, Form CPWA 43, a separate folio or set of folios being reserved for all the transactions with each contractor for whom a personal account is maintained,",,114:
The Contractor’s Ledger should be written up in the divisional office.,,115:
"It is not necessary for the sub-divisional Officer to maintain a similar ledger in his office, but if he maintains one, the divisional office may not require him to furnish extracts therefrom.",,116:
Security deposits of contractors should not be included in their personal accounts in the Ledger,,117:
The ledger accounts should be closed and balanced monthly.,,118:
"The closing balance of each personal account should be detailed so as to show the amount outstanding, if any, under each of the three suspense accounts, (I) Advance Payments, (2) Secured Advances and (3)Other Transactions",,119:
Contractor should be encouraged to look at his account in the ledger and sign it in token of his acceptance of it.,,120:
"The cost of carriage of stock materials to site of works, and of all carriage charges, in connection with the movement, from place to place, of other materials issued to or provided specially for a work, should be debited to the account of the work",,121:
"Cost for issue of stock to contract beyond the place of delivery, if incurred will be charged to the personal account of the contractors under the suspense head “Contractors-Other Transactions”",,122:
Cost for issue of stock to contract to the promised place of delivery“ will be charged to the “Final charges” of the work,,123:
"When surplus materials are returned from a work to stock, the cost of carriage should be borne by the work, but if they are transferred to another work, the charge may be debited to either work as may be equitable.",,124:
"In all cases, the places from and to which materials are conveyed, the distance, the quantity and the approximate weight must be stated clearly in the payment vouchers.",,125:
"The expense attendant, upon the necessary examination of the soil for the foundations of works ordered by competent authority should be treated as outlay on works and not as a contingent charge,",,126:
"The expenditure incurred on ceremonies connected with the inauguration of important public works should be debited:- (a) In the case of irrigation projects (Commercial), to the revenue account of the project, and (b) in the case of other works, to the contingencies of the sanctioned estimate.",,127:
"When the Public Works Department entrusts to the agency of a District Board, or other local body, the maintenance of Government buildings or roads, without transferring the property to the local body, the payment made to it on this account should be treated as a payment for work done by a contractor",,128:
