question,answer,srno
Carriage and other incidental charges should be booked under a separate sub-head under stock titled “Handling and other incidental charges.”,,28:
A sale Account in Form 19 should be prepared by Sub-division in support of every such sale for Divisional Officer to effect recovery.,,29:
10 Percent supervision charges should be realized in addition to the value of stock including storage charges in all cases in which it is recoverable under paragraph 150 of the Central Public Works Department Code.,,30:
"The amount recovered on this account should not be treated as receipts on account of stock, but as revenue receipts, or receipts on capital account, as the case may be.",,31:
"In the case of stores which are not paid for within the month of receipt and of which the actual value will not be known till the supplier’s bill is received and paid, an estimated figure should be adopted for bringing the liabilities under the Minor Head – Material Purchase Settlement Suspense Account below the Major Head “8658 – Suspense Accounts",,32:
On receipt of the third and fourth copies of the indent in the Divisional Officer the issues should be valued at the Issue Rates fixed for the Purposes. The third copy of the indent will be used for posting the Priced Stores Ledger and the Division-wise Register of Transactions adjusted under the head “Cash Settlement Suspense Account”,,33:
Transactions adjusted under the head “Cash Settlement Suspense Account” relating to Cabinet Secretariat and Ministry of Defence and the fourth copy sent in due course to the Indenting Division in support of the claim for payment.,,34:
"The total value of receipts and issues as brought out in the “Summary of Stock Receipts” (Form 9) and the “Summary of indents” (Form 10) should be reconciled with the corresponding monthly total of the Priced Stores Ledger, Form 12",,35:
"An Account shall be maintained in the Accounts Branch of the Divisional Office to record day to day transactions relating to each item of stock. This account should be maintained in Form 12, Priced Stores Ledger,",,36:
"At the end of each year, the amount of annual excess or short-fall representing the differences in values due to revision of rates etc., should be worked out proforma and credited to Revenue (or as a receipt on capital account) or charged off as “Losses on Stock”, as the case may be.",,37:
"The verifications shall never be left to low paid subordinates and in the case of large and important stores, it shall be, as far as possible, be entrusted to a responsible officer who is independent of the subordinate authority in charge of the stores.",,38:
"The value of stores found surplus should be credited at once as a revenue receipt or a receipt on capital account, as the case may be.",,39:
"The value of a deficit should however not be debited to final heads, but kept under “Miscellaneous Works Advances” pending recovery or adjustment under orders of competent authority.",,40:
"When the loss is declared to be irrecoverable and its write off ordered, a transfer entry should be prepared clearing the head “Miscellaneous P.W. Advances” by debit to the detailed head “Minor Work” under revenue/Capital major head concerned.",,41:
"The tools and plant of a division are of two kinds:- (a) General or ordinary tools and plant, i.e., those required for the  general use of the division. (b) Special Machinery and Equipment i.e., those required not for  general purposes but for a specific work.",,42:
"The cost of the supply, repairs, and carriage or articles of class general or Ordinary is charged to the minor head “Tools and Plant”",,43:
"The cost of the supply, repairs, and carriage or articles of class Special Machinery and Equipment is charged to the work concerned.",,44:
"All articles of Tools and Plant Received should be kept in Sheet Tools and Plant Received, Form 13",,45:
Tools and Plant Received Form 13 is prepared in triplicate (i) One copy: Store Keeper/Junior Engineer/Section Officer (ii)Two Copies: SDO for posting in Tools & Plant Ledger and passes  on a copy to Divisional Officer.,,46:
Tools and Plant Ledger should be maintained in the sub-divisional office in Form 15,,47:
Tools and Plant Ledger should be kept in three parts:- Part I - For articles in hand Part II - For articles temporarily lent or sent out Part III - For shortage awaiting adjustment,,48:
"The whole cost of carriage of all Government tents belonging to Executive and Revenue Officers should be debited to “Machinery and Equipment”. If they are used wholly or partly for private purposes, recoveries will be made in accordance with rules extant",,49:
"If the amount of sale of tools & plants or otherwise is not recovered within the month in which the articles are delivered, it should be charged to “Miscellaneous P.W. Advances” as a sale transaction by the issue of a transfer entry.",,50:
"When tools and plant are transferred to other divisions, departments or Governments, the Sub-divisional Officer should note in Form 14 in red ink, just below the entries of quantities, the value thereof if recoverable. The necessary monetary settlement or adjustment will be effected by the Divisional Office.",,51:
It is not permissible to write-back the cost of special tools and plant in anticipation of the possibility of the articles being utilized on another work or project at some distant date.,,52:
"No articles can be removed from the numerical accounts on the plea that the accounts of the work to which the cost of the articles was debited have been closed until they are actually sold or transferred, or they having become unserviceable, their write off is sanctioned.",,53:
"any articles are found deficient, the note of the deficiency should be made in red ink in the Tools and Plant Ledger, Form 15, without making any entries in the quantity columns, so that the articles may continue to be borne on the accounts of tools and plant, until the loss is adjusted by a recovery or a sanctioned write off;",,54:
The deficiencies should be registered in Part III of Tools & Plant Ledger Form 15 and their clearance should be watched.,,55:
"Articles found surplus will be treated as receipts in Part I, and will therefore require no further action.",,56:
"If the deficiencies are made good in kind, the receipt or recovery should be shown in the Tools and Plant Received Sheet, Form 13, without making any entry in the quantity columns, and, when posting the transaction in the Ledger Form 15, the articles received should not be entered in Part I, but taken (with a suitable remark) direct to Part III, in clearance of the items outstanding therein.",,57:
"If the deficiencies are made good by recovery of cost or their write-off is sanctioned the articles should be shown, as issued in the Tools and Plant Indent Form 14, with a suitable remark, and when this entry is transcribed into the Ledger Form 15, it should not only be entered in Part I in the ordinary way, but also entered with a suitable remark in Part III, as in the case (c), thus clearing the items outstanding therein.",,58:
"When articles temporarily lent or sent out for repairs are lost and the cost thereof is adjusted by recovery or write off, the items should be shown as received back in the appropriate columns of Part I & II of the Tools and Plant Ledger and should also be shown as issued permanently in Part I of the Ledger.",,59:
"Road metals should be maintained in the Sub-divisional Office in Form 16, “Statement of Receipts, Issues and Balances of Road Metal”,",,60:
"This statement in CPWA Form 16 should show kilometer by kilometer the receipt, disposal and balance of road metal of each kind (stone, kunkar etc) The balance of metal in each kilometer should be shown, whether there are any transactions on it during the month or not.",,61:
"Separate Statements should ordinarily be kept for metal collected for annual repairs, for renewals and for petty repairs.",,62:
"A rate-book or Schedule of Rates showing the lowest rate at which metal can be supplied to the road-side throughout the division, should be kept in the divisional office in Form 17,",,63:
